StnID,Lat,Lon,Elev,State/Province,Name,WMO_ID,Sample_Interval (min),UTC_Offset,POR_Date_Range,PCT_POR_Good,Last_Half_POR,PCT_Last_Half_Good,Last_Qtr_POR,PCT_Last_Qtr_Good
USC00414972,33.2250,-97.8316,265.2,TX,LAKE BRIDGEPORT DAM,,15,-6,19460801-20171211, 88.6%,19820406-20171211, 83.1%,20000207-20171211, 79.0%
USC00414975,33.7411,-95.9216,161.5,TX,LAKE CROCKETT,,15,-6,19730829-20200708, 86.3%,19970201-20200708, 81.9%,20081020-20200708, 70.2%
USC00414982,33.7542,-99.1442,355.7,TX,LAKE KEMP,,15,-6,19740819-20200601, 85.9%,19970710-20200601, 88.7%,20081220-20200601, 93.8%
USC00415048,29.8097,-101.5604,393.2,TX,LANGTRY,,15,-6,19420701-20200501, 89.9%,19810531-20200501, 91.8%,20001114-20200501, 89.2%
USC00415094,33.0352,-96.4861,155.4,TX,LAVON DAM,,15,-6,19490701-20191028, 83.1%,19840829-20191028, 73.7%,20020329-20191028, 61.8%
USC00415113,29.7393,-99.7612,494.4,TX,LEAKEY,,15,-6,19400401-20170501, 81.1%,19781016-20170501, 81.4%,19980122-20170501, 73.5%
USC00415192,33.0694,-97.0094,169.5,TX,LEWISVILLE DAM,,15,-6,19640201-20191028, 79.7%,19911215-20191028, 72.9%,20051120-20191028, 73.9%
USC00415193,30.4065,-97.0134,128.9,TX,LEXINGTON,,15,-6,19400301-20200504, 92.9%,19800402-20200504, 91.1%,20000418-20200504, 91.1%
USW00003951,32.3466,-94.6533,124.1,TX,LONGVIEW 11 SE,,15,-6,19750812-20200709, 86.1%,19980124-20200709, 82.1%,20090417-20200709, 76.6%
USC00415410,33.6897,-101.8219,989.1,TX,LUBBOCK 9 N,,15,-6,19420901-20200610, 94.3%,19810721-20200610, 95.3%,20001230-20200610, 95.0%
USC00415463,32.3316,-96.1505,109.7,TX,MABANK 4 SW,,15,-6,19770501-20170928, 77.4%,19970715-20170928, 72.2%,20070822-20170928, 60.8%
USC00415656,34.0044,-100.8249,736.1,TX,MATADOR NO 2,,15,-6,19651013-20200602, 92.8%,19930206-20200602, 90.5%,20061005-20200602, 94.2%
USC00415661,28.1000,-97.8167,24.1,TX,MATHIS,,15,-6,19970906-20200710, 91.0%,20090206-20200710, 89.5%,20141024-20200710, 87.8%
USC00415770,35.2360,-100.5923,802.2,TX,MC LEAN,,15,-6,19401001-20200219, 88.5%,19800610-20200219, 81.4%,20000415-20200219, 70.3%
USC00415897,32.4841,-96.9941,228.6,TX,MIDLOTHIAN,,15,-6,19740117-20200603, 85.4%,19970326-20200603, 88.5%,20081029-20200603, 83.7%
USC00415957,32.7863,-98.1183,257.6,TX,MINERAL WELLS 1 SSW,,15,-6,19520324-20200708, 87.4%,19860516-20200708, 80.5%,20030612-20200708, 81.9%
USC00416104,30.7053,-104.0232,2069.6,TX,MOUNT LOCKE,,15,-6,19480601-20200501, 93.6%,19840516-20200501, 92.8%,20020509-20200501, 90.5%
USC00416108,33.1688,-95.0055,129.5,TX,MOUNT PLEASANT,,15,-6,19400201-20200701, 81.8%,19800416-20200701, 78.2%,20000524-20200701, 74.8%
USC00416135,34.2192,-102.7328,1167.4,TX,MULESHOE NO 1,,15,-6,20091116-20091201,100.0%,20091123-20091201, 88.9%,20091127-20091201, 80.0%
USC00416136,34.2192,-102.7327,1167.4,TX,MULESHOE # 2,,15,-6,19410601-20200612, 89.4%,19801206-20200612, 93.0%,20000908-20200612, 93.7%
USC00416177,31.6163,-94.6430,132.6,TX,NACOGDOCHES,,15,-6,19471001-20200701, 77.8%,19840215-20200701, 80.0%,20020424-20200701, 81.2%
USC00416210,31.9611,-96.6880,138.4,TX,NAVARRO MILLS DAM,,15,-6,19620810-20200716, 91.5%,19910729-20200716, 85.6%,20060121-20200716, 78.2%
USC00416270,33.4547,-94.4088,105.2,TX,NEW BOSTON,,15,-6,19731016-20200702, 88.5%,19970222-20200702, 82.0%,20081027-20200702, 81.6%
USC00416335,31.9747,-95.1380,113.4,TX,NEW SUMMERFIELD 2W,,15,-6,19620802-20200509, 86.6%,19910621-20200509, 80.6%,20051129-20200509, 81.4%
USC00416504,32.9711,-101.8247,928.4,TX,O DONNELL,,15,-6,19400501-20200604, 93.6%,19800518-20200604, 91.5%,20000526-20200604, 92.6%
USC00416734,30.7169,-101.2061,714.8,TX,OZONA,,15,-6,19400401-20131101, 21.1%,19770115-20131101, 16.9%,19950609-20131101, 33.7%
USW00093914,31.7831,-95.6039,141.7,TX,PALESTINE 2 NE,,15,-6,19400201-20200706, 86.9%,19800419-20200706, 78.0%,20000528-20200706, 70.6%
USC00416776,35.5544,-100.9736,960.1,TX,PAMPA # 2,,15,-4,19531001-20200702, 92.2%,19870215-20200702, 90.1%,20031024-20200702, 88.0%
USC00416792,29.3273,-103.2062,1140.0,TX,PANTHER JUNCTION,,15,-6,19550321-20200509, 92.8%,19871014-20200509, 88.1%,20040126-20200509, 82.1%
USC00416893,31.3782,-103.6330,830.3,TX,PECOS 8W,,15,-6,19600303-20200227, 94.1%,19900301-20200227, 92.0%,20050227-20200227, 89.7%
USC00416935,33.8153,-102.5578,1115.6,TX,PEP,,15,-6,19560801-20200619, 95.6%,19880710-20200619, 95.0%,20040629-20200619, 95.7%
USC00417060,33.5992,-100.5319,592.8,TX,PITCHFORK RANCH,,15,-6,19710420-20200616, 77.0%,19951117-20200616, 85.9%,20080302-20200616, 97.4%
USC00417066,32.9263,-94.9392,111.3,TX,PITTSBURG 5 SSE,,15,-6,19490501-20171024, 83.3%,19830728-20171024, 69.7%,20000909-20171024, 51.6%
USC00417074,33.1869,-102.8281,1120.1,TX,PLAINS,,15,-6,19420701-20200605, 93.1%,19810618-20200605, 92.2%,20001211-20200605, 90.4%
USC00417140,28.6575,-96.5553,6.1,TX,POINT COMFORT,,15,-6,19571101-20200715, 93.1%,19890309-20200715, 90.0%,20041110-20200715, 89.5%
USC00417300,31.9633,-98.4941,372.2,TX,PROCTOR RESERVOIR,,15,-6,19730701-20191202, 77.0%,19960915-20191202, 58.3%,20080424-20191202, 39.6%
USW00012911,29.5325,-98.2623,221.9,TX,RANDOLPH AFB,,15,-6,19401101-20200505, 92.2%,19800803-20200505, 93.1%,20000619-20200505, 93.2%
USC00417431,31.2286,-101.9472,797.1,TX,RANKIN,,15,-6,19481101-20130903, 89.5%,19810403-20130903, 82.3%,19970618-20130903, 88.4%
USC00417499,33.6494,-99.4043,411.8,TX,RED SPRINGS 3 N,,15,-6,19430301-20161213, 88.5%,19800121-20161213, 86.7%,19980703-20161213, 86.2%
USC00417706,30.0240,-100.2120,726.0,TX,ROCKSPRINGS,,15,-6,19400401-20140402, 78.2%,19770401-20140402, 76.1%,19951001-20140402, 82.6%
USC00417936,31.0619,-94.1011,57.6,TX,SAM RAYBURN DAM,,15,-6,19680101-20200612, 83.3%,19940323-20200612, 76.9%,20070503-20200612, 73.5%
USC00417944,31.3708,-100.4943,576.1,TX,SAN ANGELO WFO,,15,-6,19400101-20200706, 21.5%,19800403-20200706, 40.5%,20000520-20200706, 80.9%
USC00417947,29.4704,-98.4728,213.4,TX,SAN ANTONIO INCARNATE WORD,,15,-6,19970501-20200501, 80.0%,20081030-20200501, 68.9%,20140731-20200501, 52.3%
USC00418022,30.1414,-102.3917,849.8,TX,SANDERSON,,15,-6,19420801-20130904, 10.3%,19780216-20130904, 12.4%,19951126-20130904, 24.9%
USC00418047,31.7426,-99.3106,534.9,TX,SANTA ANNA,,15,-6,19400501-20191016, 89.8%,19800123-20191016, 92.3%,19991204-20191016, 95.0%
USC00418081,27.2169,-97.6955,11.6,TX,SARITA 7 E,,15,-6,19410901-20180709, 86.1%,19800204-20180709, 76.5%,19990422-20180709, 65.0%
USC00418252,30.6886,-101.8272,662.9,TX,SHEFFIELD,,15,-6,19420701-20130425, 93.2%,19771127-20130425, 92.2%,19950811-20130425, 86.0%
USC00418531,30.4813,-98.1607,259.1,TX,SPICEWOOD,,15,-6,19680301-20190201, 89.0%,19930816-20190201, 86.6%,20060510-20190201, 84.7%
USC00418544,29.8652,-98.3796,306.3,TX,SPRING BRANCH 2SE,,15,-6,19880501-20180904, 81.9%,20030703-20180904, 93.2%,20110202-20180904, 99.4%
USC00418563,32.9086,-97.6786,321.0,TX,SPRINGTOWN 4 S,,15,-6,19771101-20200608, 91.5%,19990219-20200608, 87.7%,20091014-20200608, 93.2%
USC00418583,32.9404,-99.8036,491.3,TX,STAMFORD 1,,15,-6,19471001-20200707, 46.3%,19840218-20200707, 84.3%,20020428-20200707, 87.6%
USW00003969,32.3362,-98.1410,378.0,TX,STEPHENVILLE 9NNE,,15,-6,19400701-20170517, 56.0%,19781208-20170517, 86.1%,19980226-20170517, 78.2%
USC00418630,31.8347,-100.9827,694.9,TX,STERLING CITY,,15,-6,19770209-20180109, 83.8%,19970726-20180109, 87.5%,20071018-20180109, 86.6%
USC00418646,31.0372,-97.5283,215.2,TX,STILLHOUSE HOLLOW DAM,,15,-6,19640522-20191205, 90.5%,19920227-20191205, 84.3%,20060115-20191205, 95.1%
USC00418743,33.1480,-95.6269,150.9,TX,SULPHUR SPRINGS,,15,-6,19411001-20200601, 88.1%,19810130-20200601, 81.2%,20000930-20200601, 74.8%
USC00418778,32.4561,-95.4230,137.2,TX,SWAN 4 NW,,15,-6,19570809-20200204, 87.4%,19881106-20200204, 83.4%,20040621-20200204, 80.3%
USC00418845,29.6075,-99.2801,397.8,TX,TARPLEY 3S,,15,-6,19400301-20200501, 90.7%,19800331-20200501, 87.4%,20000415-20200501, 83.4%
USC00418942,33.4368,-94.0773,118.9,TX,TEXARKANA,,15,-6,19680917-20200701, 85.3%,19940809-20200701, 79.5%,20070721-20200701, 68.5%
USC00419163,33.7571,-99.8619,478.8,TX,TRUSCOTT 3 W,,15,-6,19400201-20200601, 87.4%,19800401-20200601, 88.2%,20000501-20200601, 92.8%
USC00419270,30.5908,-104.4915,1353.3,TX,VALENTINE,,15,-6,19590501-20200502, 94.3%,19891031-20200502, 92.6%,20050130-20200502, 89.8%
USC00419417,31.6003,-97.2169,150.9,TX,WACO DAM,,15,-6,19650224-20200716, 83.9%,19921104-20200716, 72.1%,20060910-20200716, 57.6%
USC00419491,30.3237,-96.1594,65.5,TX,WASHINGTON STATE PARK,,15,-6,19520612-20200518, 86.4%,19860531-20200518, 75.0%,20030525-20200518, 78.9%
USC00419499,31.6725,-100.7283,644.7,TX,WATER VALLEY,,15,-6,19531001-20200701, 90.3%,19870215-20200701, 84.7%,20031024-20200701, 77.4%
USC00419527,34.7933,-101.5483,1036.3,TX,WAYSIDE,,15,-6,19410601-20200219, 80.2%,19801010-20200219, 80.2%,20000615-20200219, 68.2%
USC00419532,32.7483,-97.7700,291.1,TX,WEATHERFORD,,15,-6,19471001-20200602, 93.7%,19840131-20200602, 90.2%,20020402-20200602, 85.0%
USC00419565,34.8422,-100.2102,621.8,TX,WELLINGTON,,15,-6,19491001-20180628, 70.2%,19840213-20180628, 84.4%,20010421-20180628, 81.9%
USC00419588,26.1780,-97.9708,22.9,TX,WESLACO,,15,-6,19471001-20180701, 79.2%,19830214-20180701, 72.9%,20001022-20180701, 61.3%
USC00419715,31.8611,-97.3750,175.0,TX,WHITNEY DAM,,15,-6,19520617-20200701, 94.6%,19860624-20200701, 90.5%,20030628-20200701, 86.3%
USC00419815,30.0016,-98.1048,275.8,TX,WIMBERLEY 1 NW,,15,-6,19890201-20200503, 94.2%,20040917-20200503, 93.9%,20120710-20200503, 99.7%
USC00419817,31.4658,-99.1708,416.4,TX,WINCHELL,,15,-6,19530401-20200706, 75.3%,19861118-20200706, 90.2%,20030912-20200706, 96.3%
USC00419893,33.0178,-99.0540,378.9,TX,WOODSON,,15,-6,19410801-20200701, 92.5%,19810115-20200701, 89.2%,20001008-20200701, 93.5%
USC00419916,33.3038,-94.1584,86.0,TX,WRIGHT PATMAN DM & LK,,15,-6,19811101-20181017, 70.1%,20000424-20181017, 63.4%,20090721-20181017, 33.0%
USC00420168,38.2486,-111.9608,1953.8,UT,ANGLE,,15,-7,19810701-20200701, 92.2%,20001230-20200701, 87.4%,20100930-20200701, 89.5%
USC00420336,38.6163,-109.6191,1247.5,UT,ARCHES NP HQS,,15,-7,19800601-20200614, 89.3%,20000607-20200614, 85.6%,20100611-20200614, 97.7%
USC00420522,38.2798,-112.5682,1975.1,UT,BEAVER 4 E,,15,-7,19790801-20200701, 81.9%,20000115-20200701, 83.6%,20100408-20200701, 95.2%
USC00420738,37.6130,-109.4847,1838.6,UT,BLANDING,,15,-7,19480701-20200816, 96.4%,19840724-20200816, 94.9%,20020805-20200816, 96.9%
USC00420820,40.8547,-111.8902,1383.8,UT,BOUNTIFUL-VAL VERDA,,15,-7,19810601-20140722, 81.9%,19971226-20140722, 94.9%,20060409-20140722, 95.8%
USC00421003,37.6184,-112.1738,2482.6,UT,BRYCE CANYON NP FPRE,,15,-7,20190625-20200707,100.0%,20191231-20200707, 99.5%,20200403-20200707, 99.0%
USC00421008,37.6410,-112.1702,2404.9,UT,BRYCE CANYON NP HQRS,,15,-7,19590601-20190903, 92.8%,19890717-20190903, 89.3%,20040809-20190903, 93.6%
USC00421162,37.6661,-113.5423,1634.6,UT,CANYON BREEZE RANCH,,15,-7,20100901-20130303, 87.2%,20111202-20130303, 74.7%,20120717-20130303, 62.6%
USC00421260,37.6565,-112.9918,1970.5,UT,CEDAR CITY 5E,,15,-7,19840401-20200701, 93.7%,20020517-20200701, 95.6%,20110609-20200701, 96.2%
USC00421308,37.7158,-109.0827,2060.4,UT,CEDAR POINT,,15,-7,19740709-20180301, 85.3%,19960504-20180301, 79.0%,20070402-20180301, 88.3%
USC00421590,40.9383,-111.1472,1984.2,UT,COALVILLE 13 E,,15,-7,19741126-20171018, 93.0%,19960507-20171018, 93.5%,20070127-20171018, 95.5%
USC00421759,40.6189,-111.7836,1519.7,UT,COTTONWOOD WEIR,,15,-7,19480713-20200701, 91.9%,19840707-20200701, 88.2%,20020704-20200701, 86.6%
USW00023162,39.3833,-112.5167,1450.5,UT,DELTA,,15,-7,19480701-20200622, 95.7%,19840626-20200622, 93.8%,20020624-20200622, 90.4%
USC00422256,37.5255,-112.6625,2560.6,UT,DUCK CREEK VILLAGE,,15,-7,19780918-20190917, 94.0%,19990319-20190917, 95.3%,20090617-20190917, 92.8%
USC00422385,40.9655,-111.4336,1667.3,UT,ECHO DAM,,15,-7,19491102-20200701, 98.6%,19850302-20200701, 98.3%,20021031-20200701, 98.1%
USC00422578,39.3583,-111.5991,1675.8,UT,EPHRAIM,,15,-7,19490901-20200701, 98.1%,19850130-20200701, 96.9%,20021016-20200701, 97.0%
USC00422696,40.2623,-112.0897,1487.4,UT,FAIRFIELD,,15,-7,19500926-20200622, 93.3%,19850809-20200622, 96.0%,20030115-20200622, 94.5%
USC00422726,41.0203,-111.9328,1335.0,UT,FARMINGTON 3 NW,,15,-7,19480801-20200522, 50.1%,19840626-20200522, 46.2%,20020609-20200522, 89.2%
USC00423348,40.6020,-112.5076,1386.8,UT,GRANTSVILLE 2W,,15,-7,19560601-20200701, 93.7%,19880616-20200701, 89.5%,20040623-20200701, 82.4%
USW00023170,38.4167,-110.7000,1360.0,UT,HANKSVILLE FAA AP,,15,-7,19480701-20121102, 95.6%,19800901-20121102, 93.8%,19961002-20121102, 90.5%
USC00425186,41.7456,-111.8033,1460.0,UT,LOGAN UTAH ST U,,15,-7,19480701-20200709, 95.1%,19840705-20200709, 94.4%,20020707-20200709, 95.6%
USC00425194,41.6661,-111.8913,1367.9,UT,LOGAN 5 SW EXP FARM,,15,-7,19761027-20200709, 89.8%,19980902-20200709, 94.4%,20090805-20200709, 95.7%
USC00425477,38.4492,-112.2240,1781.6,UT,MARYSVALE,,15,-7,19480701-20200702, 90.5%,19840701-20200702, 96.2%,20020702-20200702, 94.3%
USC00425892,40.7485,-111.7232,1652.0,UT,MOUNTAIN DELL DAM,,15,-7,19671003-20200701, 89.8%,19940215-20200701, 87.4%,20070424-20200701, 86.8%
USC00426127,40.5358,-110.0640,2110.4,UT,NEOLA 8 N,,15,-7,19720201-20200709, 91.1%,19960420-20200709, 91.2%,20080530-20200709, 96.0%
USC00426135,39.7120,-111.8320,1568.5,UT,NEPHI,,15,-7,19480801-20200701, 96.6%,19840716-20200701, 95.4%,20020709-20200701, 96.7%
USC00426374,40.7393,-111.2415,2014.7,UT,OAKLEY 3 NE,,15,-7,19710201-20200717, 94.0%,19951025-20200717, 96.8%,20080306-20200717, 99.5%
USC00426414,41.2319,-112.0283,1304.5,UT,OGDEN SUGAR FACTORY,,15,-7,19530624-20200707, 96.3%,19861230-20200707, 95.7%,20031003-20200707, 99.3%
USC00426455,40.3158,-111.6542,1472.2,UT,OLMSTEAD PH,,15,-7,19770214-20200701, 88.7%,19981023-20200701, 86.5%,20090827-20200701, 95.7%
USC00426757,41.4489,-112.0369,1328.9,UT,PERRY,,15,-7,19871205-20200711, 73.1%,20040323-20200711, 66.9%,20120517-20200711, 76.8%
USC00426938,41.8740,-112.1487,1362.5,UT,PLYMOUTH,,15,-7,19480723-20200701, 90.4%,19840712-20200701, 87.1%,20020707-20200701, 78.3%
USC00427026,39.5989,-110.8189,1690.1,UT,PRICE BLM,,15,-7,19680717-20200623, 93.6%,19940705-20200623, 93.6%,20070629-20200623, 91.8%
USC00427064,40.2458,-111.6508,1392.9,UT,PROVO BYU,,15,-7,19800901-20200701, 95.1%,20000801-20200701, 93.0%,20100717-20200701, 98.5%
USC00427260,38.7617,-112.0777,1610.9,UT,RICHFIELD RADIO KSVC,,15,-7,19480801-20200625, 90.6%,19840713-20200625, 89.2%,20020704-20200625, 91.1%
USC00427395,40.2878,-109.9586,1528.3,UT,ROOSEVELT RADIO,,15,-7,19480701-20200807, 90.0%,19840719-20200807, 84.1%,20020729-20200807, 81.4%
USC00427516,37.1190,-113.6068,870.8,UT,ST. GEORGE,,15,-7,19480701-20130106, 88.7%,19801003-20130106, 81.3%,19961119-20130106, 69.3%
USC00427686,39.9578,-111.7794,1572.8,UT,SANTAQUIN CHLORINATOR,,15,-7,20050101-20200702, 96.2%,20121001-20200702,100.0%,20160816-20200702, 99.9%
USC00427729,39.6842,-111.2055,2650.8,UT,SCOFIELD-SKYLINE MINE,,15,-7,19860602-20200701, 94.6%,20030617-20200701, 97.7%,20111224-20200701, 99.7%
USC00427959,39.9292,-111.0794,2283.0,UT,SOLDIER SUMMIT,,15,-7,19480701-20200616, 81.2%,19840623-20200616, 85.2%,20020620-20200616, 95.3%
USC00428371,40.2411,-111.1527,2328.7,UT,STRAWBERRY HIGHWAY STATION,,15,-7,19830701-20200714, 86.2%,20020106-20200714, 84.2%,20110411-20200714, 93.7%
USC00428733,40.4447,-111.7075,1749.6,UT,TIMPANOGOS CAVE,,15,-7,20070401-20200706, 87.0%,20131117-20200706, 99.9%,20170312-20200706, 99.9%
USC00429717,37.2091,-112.9814,1230.8,UT,ZION NATIONAL PARK,,15,-7,19781001-20190102, 87.6%,19981116-20190102, 82.4%,20081209-20190102, 80.8%
USC00430277,43.1002,-72.7836,344.4,VT,BALL MOUNTAIN LAKE,,15,-5,19620914-20170830, 78.7%,19900308-20170830, 61.7%,20031203-20170830, 37.2%
USC00431565,44.0167,-72.2833,348.1,VT,CORINTH,,15,-5,19480501-20200216, 91.9%,19840324-20200216, 94.4%,20020306-20200216, 94.0%
USC00433914,44.9339,-73.0496,53.3,VT,HIGHGATE FALLS,,15,-5,19480501-20200104, 87.4%,19840303-20200104, 84.8%,20020202-20200104, 81.6%
USC00434749,43.3923,-72.6791,295.7,VT,LUDLOW # 2,,15,-5,19731024-20110801, 91.6%,19920911-20110801, 88.5%,20020220-20110801, 90.4%
USC00435366,44.5618,-72.6027,189.0,VT,MORRISVILLE,,15,-5,19480501-20170710, 83.1%,19821205-20170710, 79.6%,20000323-20170710, 78.1%
USC00435733,44.1647,-72.6567,204.2,VT,NORTHFIELD,,15,-5,19480501-20170417, 57.4%,19821024-20170417, 56.4%,20000120-20170417, 84.4%
USC00435768,43.6027,-72.3621,173.7,VT,NORTH HARTLAND LAKE,,15,-5,19610706-20200102, 89.8%,19901004-20200102, 84.2%,20050519-20200102, 91.7%
USC00436500,42.7917,-73.2228,338.3,VT,POWNAL 1 NE,,15,-5,20091110-20130602, 65.7%,20110822-20130602, 70.0%,20120712-20130602, 60.5%
USC00437054,44.4200,-72.0194,213.4,VT,SAINT JOHNSBURY,72614,15,-5,19480501-20200115, 88.3%,19840308-20200115, 86.5%,20020210-20200115, 87.0%
USC00438160,43.0908,-73.1244,274.3,VT,SUNDERLAND 2,,15,-5,19900102-20130803, 80.9%,20011018-20130803, 69.2%,20070910-20130803, 65.1%
USC00440166,37.1122,-79.2751,161.2,VA,ALTAVISTA,,15,-5,19500819-20200701, 93.4%,19850725-20200701, 89.4%,20030112-20200701, 88.3%
USC00440561,37.3788,-79.5588,374.3,VA,BEDFORD 4 NW,,15,-5,19960312-20180301, 91.0%,20070307-20180301, 89.7%,20120902-20180301, 94.5%
USC00440766,37.0833,-80.4000,579.1,VA,BLACKSBURG 3 SE,,15,-5,20030407-20200710, 84.5%,20111123-20200710, 93.4%,20160317-20200710, 90.2%
USC00440993,37.7091,-78.2885,68.6,VA,BREMO BLUFF,,15,-5,19860801-20120904, 81.8%,19990818-20120904, 87.0%,20060225-20120904, 87.3%
USC00441322,37.0375,-77.9462,100.6,VA,FORT PICKETT,,15,-5,19740701-20190904, 67.7%,19970131-20190904, 56.3%,20080518-20190904, 30.7%
USC00441614,36.8667,-79.3167,259.1,VA,CHATHAM 4 N,,15,-5,19610105-20200701, 78.6%,19901003-20200701, 75.3%,20050817-20200701, 67.1%
USC00443272,36.6545,-80.9173,713.5,VA,GALAX WATER PLANT,,15,-5,19580201-20200701, 80.5%,19890417-20200701, 85.0%,20041123-20200701, 92.0%
USC00443310,37.9458,-79.9542,539.5,VA,GATHRIGHT DAM,,15,-5,19800501-20200701, 89.9%,20000531-20200701, 87.5%,20100616-20200701, 93.0%
USC00444414,36.6002,-78.3011,76.2,VA,JOHN H KERR DAM,,15,-5,19511201-20200701, 83.8%,19860317-20200701, 84.3%,20030509-20200701, 80.0%
USC00445595,38.3064,-79.7197,737.9,VA,MILL GAP,,15,-5,19760901-20200701, 72.7%,19980801-20200701, 53.9%,20090716-20200701, 47.4%
USC00446475,37.5844,-75.8217,9.1,VA,PAINTER 2 W,,15,-5,19590201-20190501, 72.3%,19890317-20190501, 58.7%,20040408-20190501, 65.6%
USC00446712,38.2323,-78.1202,158.5,VA,PIEDMONT RESEARCH STA,,15,-5,19710501-20200701, 82.6%,19951130-20200701, 73.2%,20080316-20200701, 82.5%
USC00446955,37.0556,-80.7842,563.9,VA,PULASKI 2 E,,15,-5,19521212-20200302, 88.0%,19860723-20200302, 86.3%,20030513-20200302, 89.2%
USC00447338,36.9769,-79.8961,400.8,VA,ROCKY MOUNT,,15,-5,19691009-20200401, 74.2%,19950104-20200401, 71.4%,20070818-20200401, 83.8%
USC00448022,37.2787,-80.6888,511.5,VA,PEARISBURG 4 SSE,,15,-5,19931203-20190501, 86.5%,20060817-20190501, 92.7%,20121223-20190501, 91.5%
USC00448046,39.0858,-78.4441,289.6,VA,STAR TANNERY,,15,-5,19480501-20120105, 85.3%,19800303-20120105, 76.6%,19960203-20120105, 66.9%
USC00448084,38.9764,-77.4869,87.8,VA,WFO STERLING,,15,-5,20031109-20040520, 54.1%,20040213-20040520, 50.0%,20040401-20040520, 88.0%
USC00448085,38.9725,-77.4877,87.5,VA,STERLING FPR-D HPD TEST SITE WITH OIL,,15,-5,20200213-20200803, 83.2%,20200509-20200803, 65.5%,20200621-20200803, 31.8%
USC00448086,38.9725,-77.4877,87.5,VA,STERLING FPR-D HPD TEST SITE WITHOUT OIL,,15,-5,20200213-20200803, 83.2%,20200509-20200803, 65.5%,20200621-20200803, 31.8%
USC00448087,38.9725,-77.4877,87.5,VA,STERLING FPR-E HPD TEST SITE WITH OIL,,15,-5,20200213-20200803, 83.2%,20200509-20200803, 65.5%,20200621-20200803, 31.8%
USC00448088,38.9725,-77.4877,87.5,VA,STERLING FPR-E HPD TEST SITE WITHOUT OIL,,15,-5,20200213-20200803, 83.2%,20200509-20200803, 65.5%,20200621-20200803, 31.8%
USC00448547,36.7000,-81.4333,942.1,VA,TROUT DALE,,15,-5,19480801-20130715, 89.9%,19810122-20130715, 87.0%,19970419-20130715, 88.9%
USC00448800,36.9839,-77.0078,34.4,VA,WAKEFIELD 1NW,,15,-5,19850601-20200719, 74.9%,20021225-20200719, 75.6%,20111007-20200719, 61.5%
USC00449151,37.3017,-76.7039,21.3,VA,WILLIAMSBURG 2 N,,15,-5,19480801-20151001, 86.4%,19820302-20151001, 86.2%,19981216-20151001, 89.5%
USC00449169,36.9135,-80.5075,856.5,VA,WILLIS,,15,-5,19931001-20180601, 79.8%,20060130-20180601, 94.8%,20120331-20180601, 93.3%
USC00449215,36.9725,-82.5579,781.5,VA,WISE 1SE,,15,-5,19551112-20200701, 84.2%,19880307-20200701, 88.0%,20040504-20200701, 90.3%
USC00449272,36.7736,-80.2623,385.0,VA,WOOLWINE 1 SE,,15,-5,19510601-20200701, 85.1%,19851215-20200701, 81.0%,20030324-20200701, 76.6%
USC00449301,36.9667,-81.1000,732.1,VA,WYTHEVILLE,,15,-5,19480801-20130715, 88.0%,19810122-20130715, 80.9%,19970419-20130715, 67.4%
USC00450729,48.9775,-122.7927,18.3,WA,BLAINE,,15,-8,19480701-20200810, 81.6%,19840721-20200810, 66.5%,20020731-20200810, 45.9%
USC00450986,48.5500,-122.3333,14.9,WA,BURLINGTON 5 N,,15,-8,19480701-20200731, 89.4%,19840716-20200731, 86.6%,20020724-20200731, 82.2%
USC00451160,45.8677,-121.9733,345.6,WA,CARSON FISH HATCHERY,,15,-8,19770823-20200722, 83.3%,19990206-20200722, 88.5%,20091029-20200722, 91.2%
USC00451400,47.9967,-119.6482,254.2,WA,CHIEF JOSEPH DAM,,15,-8,19501101-20170912, 84.2%,19840407-20170912, 77.0%,20001224-20170912, 66.6%
USC00451496,47.5711,-124.2922,24.4,WA,CLEARWATER,,15,-8,19480701-20180315, 77.5%,19830508-20180315, 66.1%,20001010-20180315, 45.9%
USC00451630,48.5678,-117.9355,473.7,WA,COLVILLE,,15,-8,19930601-20160728, 63.2%,20041229-20160728, 58.8%,20101013-20160728, 65.1%
USC00451759,46.0086,-122.3455,158.5,WA,COUGAR 4 SW,,15,-8,19480701-20200705, 89.6%,19840703-20200705, 86.6%,20020704-20200705, 90.8%
USC00452030,46.3152,-118.0022,474.6,WA,DAYTON 1 WSW,,15,-8,19620402-20200622, 77.9%,19910513-20200622, 72.0%,20051201-20200622, 57.4%
USC00452157,48.7141,-121.1430,271.6,WA,DIABLO DAM,,15,-8,19480701-20200802, 80.8%,19840717-20200802, 70.9%,20020725-20200802, 61.9%
USC00452384,47.2422,-121.1869,661.4,WA,EASTON,,15,-8,19480701-20191114, 83.9%,19840308-20191114, 77.3%,20020110-20191114, 64.3%
USC00452505,47.0000,-120.5167,497.1,WA,ELLENSBURG,,15,-8,19530901-20200602, 85.5%,19870116-20200602, 82.2%,20030924-20200602, 72.5%
USC00452675,47.9752,-122.1950,18.3,WA,EVERETT,,15,-8,19480701-20200702, 86.0%,19840701-20200702, 78.2%,20020702-20200702, 72.8%
USC00453183,46.0080,-121.2623,566.9,WA,GLENWOOD,,15,-8,19480701-20191028, 89.6%,19840228-20191028, 87.2%,20011228-20191028, 80.7%
USC00453333,46.3872,-123.5602,30.5,WA,GRAYS RIVER HATCHERY,,15,-8,19921101-20191030, 46.0%,20060501-20191030, 28.1%,20130129-20191030, 21.9%
