StnID,Lat,Lon,Elev,State/Province,Name,WMO_ID,Sample_Interval (min),UTC_Offset,POR_Date_Range,PCT_POR_Good,Last_Half_POR,PCT_Last_Half_Good,Last_Qtr_POR,PCT_Last_Qtr_Good
USC00414375,30.0630,-99.5049,612.6,TX,HUNT 10 W,,15,-6,19760701-20201231, 91.4%,19981001-20201231, 93.0%,20091115-20201231, 90.7%
USC00414476,31.9808,-97.8731,274.9,TX,IREDELL,,15,-6,19630913-20200212, 88.9%,19911128-20200212, 84.6%,20060104-20200212, 78.3%
USC00414517,33.2065,-98.1688,329.5,TX,JACKSBORO,,15,-6,19400501-20171121, 61.7%,19790210-20171121, 31.4%,19980702-20171121, 62.8%
USC00414570,33.2543,-100.5731,612.6,TX,JAYTON,,15,-6,19400501-20210211, 90.0%,19800921-20210211, 85.4%,20001201-20210211, 95.3%
USC00414597,32.6405,-96.9747,180.1,TX,JOE POOL LAKE,,15,-6,20080416-20210201, 90.2%,20140909-20210201, 97.0%,20171120-20210201, 95.3%
USC00414670,30.4452,-99.8044,532.5,TX,JUNCTION 4SSW,,15,-6,19400301-20210101, 90.0%,19800801-20210101, 86.2%,20001016-20210101, 96.8%
USC00414679,33.1167,-97.3000,198.1,TX,JUSTIN 2 N,,15,-6,19540104-20200805, 91.3%,19870421-20200805, 88.7%,20031213-20200805, 82.7%
USC00414775,31.8409,-103.0889,862.6,TX,KERMIT,,15,-6,20030201-20201210, 77.1%,20120106-20201210, 70.6%,20160623-20201210, 63.5%
USC00414880,34.3708,-101.7483,1060.7,TX,KRESS,,15,-6,19400201-20210208, 96.3%,19800805-20210208, 95.5%,20001106-20210208, 97.2%
USC00414920,28.9838,-99.8684,238.4,TX,LA PRYOR,,15,-6,19400201-20201028, 85.4%,19800615-20201028, 86.6%,20000821-20201028, 86.1%
USC00414972,33.2250,-97.8316,265.2,TX,LAKE BRIDGEPORT DAM,,15,-6,19460801-20171211, 88.6%,19820406-20171211, 83.1%,20000207-20171211, 79.1%
USC00414975,33.7411,-95.9216,161.5,TX,LAKE CROCKETT,,15,-6,19730829-20201006, 86.9%,19970318-20201006, 83.1%,20081226-20201006, 72.5%
USC00414982,33.7542,-99.1442,355.7,TX,LAKE KEMP,,15,-6,19740819-20210223, 85.3%,19971121-20210223, 87.2%,20090708-20210223, 90.6%
USC00415048,29.8097,-101.5604,393.2,TX,LANGTRY,,15,-6,19420701-20201231, 89.9%,19810930-20201231, 91.7%,20010516-20201231, 88.8%
USC00415094,33.0352,-96.4861,155.4,TX,LAVON DAM,,15,-6,19490701-20201209, 82.2%,19850321-20201209, 72.1%,20030129-20201209, 58.8%
USC00415113,29.7393,-99.7612,494.4,TX,LEAKEY,,15,-6,19400401-20170501, 81.1%,19781016-20170501, 81.4%,19980122-20170501, 73.5%
USC00415192,33.0694,-97.0094,169.5,TX,LEWISVILLE DAM,,15,-6,19640201-20191028, 79.7%,19911215-20191028, 72.9%,20051120-20191028, 74.0%
USC00415193,30.4065,-97.0134,128.9,TX,LEXINGTON,,15,-6,19400301-20200901, 92.7%,19800601-20200901, 90.8%,20000717-20200901, 90.5%
USW00003951,32.3466,-94.6533,124.1,TX,LONGVIEW 11 SE,,15,-6,19750812-20201231, 86.7%,19980422-20201231, 83.3%,20090826-20201231, 78.9%
USC00415410,33.6897,-101.8219,989.1,TX,LUBBOCK 9 N,,15,-6,19420901-20210208, 94.5%,19811120-20210208, 95.6%,20010630-20210208, 95.7%
USC00415463,32.3316,-96.1505,109.7,TX,MABANK 4 SW,,15,-6,19770501-20170928, 77.7%,19970715-20170928, 72.8%,20070822-20170928, 61.9%
USC00415656,34.0044,-100.8249,736.1,TX,MATADOR NO 2,,15,-6,19651013-20210201, 92.9%,19930608-20210201, 90.7%,20070406-20210201, 96.8%
USC00415661,28.1000,-97.8167,24.1,TX,MATHIS,,15,-6,19970906-20210227, 92.1%,20090602-20210227, 92.1%,20150416-20210227, 88.2%
USC00415770,35.2360,-100.5923,802.2,TX,MC LEAN,,15,-6,19401001-20201231, 87.6%,19801115-20201231, 79.8%,20001208-20201231, 67.6%
USC00415897,32.4841,-96.9941,228.6,TX,MIDLOTHIAN,,15,-6,19740117-20210203, 85.6%,19970727-20210203, 88.7%,20090501-20210203, 84.6%
USC00415957,32.7863,-98.1183,257.6,TX,MINERAL WELLS 1 SSW,,15,-6,19520324-20200910, 87.4%,19860617-20200910, 80.8%,20030730-20200910, 81.9%
USC00416104,30.7053,-104.0232,2069.6,TX,MOUNT LOCKE,,15,-6,19480601-20201018, 94.3%,19840809-20201018, 94.3%,20020913-20201018, 93.5%
USC00416108,33.1688,-95.0055,129.5,TX,MOUNT PLEASANT,,15,-6,19400201-20201231, 82.1%,19800717-20201231, 78.7%,20001008-20201231, 76.3%
USC00416135,34.2192,-102.7328,1167.4,TX,MULESHOE NO 1,,15,-6,20091116-20091201,100.0%,20091123-20091201, 88.9%,20091127-20091201, 80.0%
USC00416136,34.2192,-102.7327,1167.4,TX,MULESHOE # 2,,15,-6,19410601-20201203, 89.6%,19810303-20201203, 93.3%,20010117-20201203, 94.1%
USC00416177,31.6163,-94.6430,132.6,TX,NACOGDOCHES,,15,-6,19471001-20201231, 78.2%,19840516-20201231, 81.0%,20020908-20201231, 82.3%
USC00416210,31.9611,-96.6880,138.4,TX,NAVARRO MILLS DAM,,15,-6,19620810-20201231, 91.8%,19911021-20201231, 86.1%,20060527-20201231, 79.0%
USC00416270,33.4547,-94.4088,105.2,TX,NEW BOSTON,,15,-6,19731016-20201231, 89.4%,19970524-20201231, 83.7%,20090313-20201231, 84.1%
USC00416335,31.9747,-95.1380,113.4,TX,NEW SUMMERFIELD 2W,,15,-6,19620802-20201231, 87.0%,19911017-20201231, 81.5%,20060525-20201231, 82.6%
USC00416504,32.9711,-101.8247,928.4,TX,O DONNELL,,15,-6,19400501-20210202, 93.8%,19800916-20210202, 91.8%,20001124-20210202, 93.6%
USC00416734,30.7169,-101.2061,714.8,TX,OZONA,,15,-6,19400401-20131101, 21.1%,19770115-20131101, 16.9%,19950609-20131101, 33.8%
USW00093914,31.7831,-95.6039,141.7,TX,PALESTINE 2 NE,,15,-6,19400201-20210201, 87.3%,19800802-20210201, 79.0%,20001101-20210201, 72.3%
USC00416776,35.5544,-100.9736,960.1,TX,PAMPA #2,,15,-6,19531001-20201231, 92.3%,19870517-20201231, 90.4%,20040309-20201231, 88.6%
USC00416792,29.3273,-103.2062,1140.0,TX,PANTHER JUNCTION,,15,-6,19550321-20210106, 94.1%,19880212-20210106, 90.6%,20040725-20210106, 87.1%
USC00416893,31.3782,-103.6330,830.3,TX,PECOS 8W,,15,-6,19600303-20201231, 94.9%,19900802-20201231, 93.4%,20051016-20201231, 92.6%
USC00416935,33.8153,-102.5578,1115.6,TX,PEP,,15,-6,19560801-20210301, 95.7%,19881115-20210301, 95.2%,20050107-20210301, 96.0%
USC00417060,33.5992,-100.5319,592.8,TX,PITCHFORK RANCH,,15,-6,19710420-20210202, 77.8%,19960312-20210202, 87.1%,20080822-20210202, 99.4%
USC00417066,32.9263,-94.9392,111.3,TX,PITTSBURG 5 SSE,,15,-6,19490501-20171024, 83.8%,19830728-20171024, 70.6%,20000909-20171024, 53.6%
USC00417074,33.1869,-102.8281,1120.1,TX,PLAINS,,15,-6,19420701-20210202, 93.3%,19811017-20210202, 92.8%,20010610-20210202, 91.4%
USC00417140,28.6575,-96.5553,6.1,TX,POINT COMFORT,,15,-6,19571101-20210211, 93.2%,19890622-20210211, 90.2%,20050417-20210211, 90.4%
USC00417300,31.9633,-98.4941,372.2,TX,PROCTOR RESERVOIR,,15,-6,19730701-20191202, 77.2%,19960915-20191202, 58.7%,20080424-20191202, 40.4%
USW00012911,29.5325,-98.2623,221.9,TX,RANDOLPH AFB,,15,-6,19401101-20201231, 92.2%,19801201-20201231, 93.0%,20001216-20201231, 92.9%
USC00417431,31.2286,-101.9472,797.1,TX,RANKIN,,15,-6,19481101-20130903, 89.6%,19810403-20130903, 82.6%,19970618-20130903, 89.0%
USC00417499,33.6494,-99.4043,411.8,TX,RED SPRINGS 3 N,,15,-6,19430301-20161213, 88.6%,19800121-20161213, 87.1%,19980703-20161213, 86.9%
USC00417706,30.0240,-100.2120,726.0,TX,ROCKSPRINGS,,15,-6,19400401-20140402, 78.2%,19770401-20140402, 76.3%,19951001-20140402, 82.9%
USC00417936,31.0619,-94.1011,57.6,TX,SAM RAYBURN DAM,,15,-6,19680101-20201231, 83.6%,19940702-20201231, 77.8%,20071001-20201231, 74.8%
USC00417944,31.3708,-100.4943,576.1,TX,SAN ANGELO WFO,,15,-6,19400101-20210107, 22.0%,19800705-20210107, 41.4%,20001006-20210107, 82.9%
USC00417947,29.4704,-98.4728,213.4,TX,SAN ANTONIO INCARNATE WORD,,15,-6,19970501-20201231, 79.7%,20090301-20201231, 68.0%,20150130-20201231, 58.3%
USC00418022,30.1414,-102.3917,849.8,TX,SANDERSON,,15,-6,19420801-20130904, 10.4%,19780216-20130904, 12.8%,19951126-20130904, 25.5%
USC00418047,31.7426,-99.3106,534.9,TX,SANTA ANNA,,15,-6,19400501-20191016, 89.8%,19800123-20191016, 92.3%,19991204-20191016, 95.0%
USC00418081,27.2169,-97.6955,11.6,TX,SARITA 7 E,,15,-6,19410901-20190501, 86.0%,19800701-20190501, 76.3%,19991130-20190501, 64.6%
USC00418252,30.6886,-101.8272,662.9,TX,SHEFFIELD,,15,-6,19420701-20130425, 94.1%,19771127-20130425, 94.1%,19950811-20130425, 89.8%
USC00418531,30.4813,-98.1607,259.1,TX,SPICEWOOD,,15,-6,19680301-20190201, 89.3%,19930816-20190201, 87.2%,20060510-20190201, 86.0%
USC00418544,29.8652,-98.3796,306.3,TX,SPRING BRANCH 2SE,,15,-6,19880501-20180904, 81.9%,20030703-20180904, 93.3%,20110202-20180904, 99.6%
USC00418563,32.9086,-97.6786,321.0,TX,SPRINGTOWN 4 S,,15,-6,19771101-20200608, 91.5%,19990219-20200608, 87.7%,20091014-20200608, 93.2%
USC00418583,32.9404,-99.8036,491.3,TX,STAMFORD 1,,15,-6,19471001-20210108, 46.7%,19840520-20210108, 84.6%,20020914-20210108, 87.8%
USW00003969,32.3362,-98.1410,378.0,TX,STEPHENVILLE 9NNE,,15,-6,19400701-20170517, 56.0%,19781208-20170517, 86.1%,19980226-20170517, 78.3%
USC00418630,31.8347,-100.9827,694.9,TX,STERLING CITY,,15,-6,19770209-20180109, 84.0%,19970726-20180109, 88.0%,20071018-20180109, 87.6%
USC00418646,31.0372,-97.5283,215.2,TX,STILLHOUSE HOLLOW DAM,,15,-6,19640522-20191205, 90.5%,19920227-20191205, 84.4%,20060115-20191205, 95.2%
USC00418743,33.1480,-95.6269,150.9,TX,SULPHUR SPRINGS,,15,-6,19411001-20210201, 88.4%,19810602-20210201, 82.0%,20010402-20210201, 75.8%
USC00418778,32.4561,-95.4230,137.2,TX,SWAN 4 NW,,15,-6,19570809-20201231, 87.0%,19890420-20201231, 82.4%,20050224-20201231, 79.9%
USC00418845,29.6075,-99.2801,397.8,TX,TARPLEY 3S,,15,-6,19400301-20201231, 90.6%,19800731-20201231, 87.1%,20001015-20201231, 83.7%
USC00418942,33.4368,-94.0773,118.9,TX,TEXARKANA,,15,-6,19680917-20201231, 86.1%,19941109-20201231, 81.0%,20071205-20201231, 71.8%
USC00419163,33.7571,-99.8619,478.8,TX,TRUSCOTT 3 W,,15,-6,19400201-20201231, 87.1%,19800717-20201231, 87.5%,20001008-20201231, 91.3%
USC00419270,30.5864,-104.4996,1353.3,TX,VALENTINE,,15,-6,19590501-20201203, 95.0%,19900215-20201203, 94.1%,20050710-20201203, 92.5%
USC00419417,31.6003,-97.2169,150.9,TX,WACO DAM,,15,-6,19650224-20201214, 84.1%,19930119-20201214, 72.5%,20070101-20201214, 58.3%
USC00419491,30.3237,-96.1594,65.5,TX,WASHINGTON STATE PARK,,15,-6,19520612-20200613, 86.7%,19860613-20200613, 75.7%,20030613-20200613, 80.5%
USC00419499,31.6725,-100.7283,644.7,TX,WATER VALLEY,,15,-6,19531001-20210101, 90.1%,19870518-20210101, 84.2%,20040310-20210101, 76.3%
USC00419527,34.7933,-101.5483,1036.3,TX,WAYSIDE,,15,-6,19410601-20201231, 80.2%,19810317-20201231, 80.2%,20010207-20201231, 68.7%
USC00419532,32.7483,-97.7700,291.1,TX,WEATHERFORD,,15,-6,19471001-20210107, 93.8%,19840520-20210107, 90.4%,20020913-20210107, 85.3%
USC00419565,34.8422,-100.2102,621.8,TX,WELLINGTON,,15,-6,19491001-20180628, 70.9%,19840213-20180628, 85.7%,20010421-20180628, 84.6%
USC00419588,26.1780,-97.9708,22.9,TX,WESLACO,,15,-6,19471001-20190501, 80.6%,19830716-20190501, 75.4%,20010607-20190501, 69.1%
USC00419715,31.8611,-97.3750,175.0,TX,WHITNEY DAM,,15,-6,19520617-20210107, 94.8%,19860927-20210107, 90.9%,20031117-20210107, 87.0%
USC00419815,30.0016,-98.1048,275.8,TX,WIMBERLEY 1 NW,,15,-6,19890201-20201231, 94.0%,20050116-20201231, 93.8%,20130108-20201231, 98.2%
USC00419817,31.4658,-99.1708,416.4,TX,WINCHELL,,15,-6,19530401-20210103, 75.7%,19870216-20210103, 90.5%,20040125-20210103, 96.9%
USC00419893,33.0178,-99.0540,378.9,TX,WOODSON,,15,-6,19410801-20210101, 92.7%,19810417-20210101, 89.5%,20010223-20210101, 94.3%
USC00419916,33.3038,-94.1584,86.0,TX,WRIGHT PATMAN DM & LK,,15,-6,19811101-20201231, 66.9%,20010601-20201231, 56.0%,20110317-20201231, 21.4%
USC00420168,38.2486,-111.9608,1953.8,UT,ANGLE,,15,-7,19810701-20210201, 92.9%,20010417-20210201, 89.1%,20110311-20210201, 93.6%
USC00420336,38.6163,-109.6191,1247.5,UT,ARCHES NP HQS,,15,-7,19800601-20210118, 89.7%,20000924-20210118, 86.5%,20101121-20210118, 98.5%
USC00420522,38.2798,-112.5682,1975.1,UT,BEAVER 4 E,,15,-7,19790801-20210201, 82.6%,20000502-20210201, 84.9%,20100917-20210201, 98.1%
USC00420738,37.6132,-109.4848,1839.5,UT,BLANDING,,15,-7,19480701-20210120, 96.5%,19841010-20210120, 95.2%,20021130-20210120, 97.4%
USC00420820,40.8547,-111.8902,1383.8,UT,BOUNTIFUL-VAL VERDA,,15,-7,19810601-20140722, 81.9%,19971226-20140722, 94.9%,20060409-20140722, 95.9%
USC00421003,37.6184,-112.1738,2482.6,UT,BRYCE CANYON NP FPRE,,15,-7,20190625-20210202,100.0%,20200414-20210202, 99.7%,20200908-20210202, 99.3%
USC00421008,37.6410,-112.1702,2404.9,UT,BRYCE CANYON NP HQRS,,15,-7,19590601-20190903, 93.0%,19890717-20190903, 89.7%,20040809-20190903, 94.5%
USC00421162,37.6661,-113.5423,1634.6,UT,CANYON BREEZE RANCH,,15,-7,20100901-20130303, 87.5%,20111202-20130303, 75.3%,20120717-20130303, 64.0%
USC00421260,37.6565,-112.9918,1970.5,UT,CEDAR CITY 5E,,15,-7,19840401-20210201, 94.0%,20020901-20210201, 96.1%,20111117-20210201, 97.5%
USC00421308,37.7158,-109.0827,2060.4,UT,CEDAR POINT,,15,-7,19740709-20180301, 85.4%,19960504-20180301, 79.1%,20070402-20180301, 88.5%
USC00421590,40.9383,-111.1472,1984.2,UT,COALVILLE 13 E,,15,-7,19741126-20171018, 93.0%,19960507-20171018, 93.5%,20070127-20171018, 95.5%
USC00421759,40.6189,-111.7836,1519.7,UT,COTTONWOOD WEIR,,15,-7,19480713-20210201, 92.0%,19841022-20210201, 88.3%,20021212-20210201, 88.3%
USW00023162,39.3833,-112.5167,1450.5,UT,DELTA,,15,-7,19480701-20210215, 95.7%,19841023-20210215, 93.8%,20021220-20210215, 90.4%
USC00422256,37.5255,-112.6625,2560.6,UT,DUCK CREEK VILLAGE,,15,-7,19780918-20201228, 91.6%,19991108-20201228, 90.4%,20100603-20201228, 84.3%
USC00422385,40.9655,-111.4336,1667.3,UT,ECHO DAM,,15,-7,19491102-20210201, 98.4%,19850618-20210201, 98.0%,20030411-20210201, 97.4%
USC00422578,39.3583,-111.5985,1675.8,UT,EPHRAIM,,15,-7,19490901-20210201, 98.4%,19850518-20210201, 97.4%,20030326-20210201, 98.0%
USC00422696,40.2623,-112.0897,1487.4,UT,FAIRFIELD,,15,-7,19500926-20210224, 93.3%,19851210-20210224, 96.1%,20030719-20210224, 95.1%
USC00422726,41.0203,-111.9328,1335.0,UT,FARMINGTON 3 NW,,15,-7,19480801-20210218, 50.6%,19841109-20210218, 47.9%,20021230-20210218, 89.5%
USC00423348,40.6020,-112.5076,1386.8,UT,GRANTSVILLE 2W,,15,-7,19560601-20210201, 93.8%,19881001-20210201, 89.6%,20041201-20210201, 83.6%
USW00023170,38.4167,-110.7000,1360.0,UT,HANKSVILLE FAA AP,,15,-7,19480701-20121102, 95.7%,19800901-20121102, 93.8%,19961002-20121102, 90.5%
USC00425186,41.7456,-111.8033,1460.0,UT,LOGAN UTAH ST U,,15,-7,19480701-20210217, 95.2%,19841024-20210217, 94.5%,20021221-20210217, 95.9%
USC00425194,41.6661,-111.8913,1367.9,UT,LOGAN 5 SW EXP FARM,,15,-7,19761027-20210217, 89.9%,19981223-20210217, 95.1%,20100120-20210217, 95.9%
USC00425477,38.4492,-112.2240,1781.6,UT,MARYSVALE,,15,-7,19480701-20210104, 90.9%,19841002-20210104, 96.9%,20021118-20210104, 95.9%
USC00425892,40.7485,-111.7232,1652.0,UT,MOUNTAIN DELL DAM,,15,-7,19671003-20210201, 89.9%,19940603-20210201, 87.6%,20071003-20210201, 87.0%
USC00426127,40.5357,-110.0642,2110.4,UT,NEOLA 8 N,,15,-7,19720201-20210209, 91.2%,19960806-20210209, 91.5%,20081107-20210209, 96.1%
USC00426135,39.7120,-111.8320,1568.5,UT,NEPHI,,15,-7,19480801-20210201, 96.7%,19841101-20210201, 95.6%,20021217-20210201, 97.0%
USC00426374,40.7393,-111.2415,2014.7,UT,OAKLEY 3 NE,,15,-7,19710201-20210223, 94.1%,19960212-20210223, 96.8%,20080818-20210223, 99.5%
USC00426414,41.2319,-112.0283,1304.5,UT,OGDEN SUGAR FACTORY,,15,-7,19530624-20210218, 96.4%,19870422-20210218, 95.8%,20040321-20210218, 99.4%
USC00426455,40.3158,-111.6542,1472.2,UT,OLMSTEAD PH,,15,-7,19770214-20210201, 88.8%,19990208-20210201, 86.7%,20100204-20210201, 95.9%
USC00426757,41.4489,-112.0369,1328.9,UT,PERRY,,15,-7,19871205-20210117, 73.4%,20040626-20210117, 67.7%,20121006-20210117, 80.4%
USC00426938,41.8740,-112.1487,1362.5,UT,PLYMOUTH,,15,-7,19480723-20210201, 90.5%,19841027-20210201, 87.3%,20021215-20210201, 79.0%
USC00427026,39.5989,-110.8189,1690.1,UT,PRICE BLM,,15,-7,19680717-20210220, 93.7%,19941103-20210220, 93.8%,20071228-20210220, 92.2%
USC00427064,40.2458,-111.6508,1392.9,UT,PROVO BYU,,15,-7,19800901-20210201, 95.3%,20001116-20210201, 94.0%,20101225-20210201, 99.0%
USC00427260,38.7617,-112.0777,1610.9,UT,RICHFIELD RADIO KSVC,,15,-7,19480801-20210225, 90.8%,19841113-20210225, 89.5%,20030104-20210225, 92.3%
USC00427395,40.2878,-109.9586,1528.3,UT,ROOSEVELT RADIO,,15,-7,19480701-20210106, 90.5%,19841003-20210106, 85.0%,20021120-20210106, 84.3%
USC00427516,37.1190,-113.6068,870.8,UT,ST. GEORGE,,15,-7,19480701-20130106, 88.7%,19801003-20130106, 81.3%,19961119-20130106, 69.3%
USC00427686,39.9578,-111.7794,1572.8,UT,SANTAQUIN CHLORINATOR,,15,-7,20050101-20210201, 96.3%,20130116-20210201,100.0%,20170124-20210201, 99.9%
USC00427729,39.6842,-111.2055,2650.8,UT,SCOFIELD-SKYLINE MINE,,15,-7,19860602-20210203, 94.7%,20031003-20210203, 97.8%,20120603-20210203, 99.7%
USC00427959,39.9292,-111.0794,2283.0,UT,SOLDIER SUMMIT,,15,-7,19480701-20201211, 81.3%,19840920-20201211, 85.4%,20021031-20201211, 96.6%
USC00428371,40.2411,-111.1527,2328.7,UT,STRAWBERRY HIGHWAY STATION,,15,-7,19830701-20210208, 86.4%,20020420-20210208, 85.7%,20110914-20210208, 98.4%
USC00428705,38.9523,-109.6866,1547.5,UT,THOMPSON WELCOME CENTER,,15,-7,20200920-20210301,100.0%,20201210-20210301, 98.8%,20210119-20210301, 97.6%
USC00428733,40.4421,-111.7134,1679.4,UT,TIMPANOGOS CAVE,,15,-7,20070401-20210218, 88.9%,20140311-20210218, 99.9%,20170830-20210218, 99.9%
USC00429717,37.2091,-112.9814,1230.8,UT,ZION NATIONAL PARK,,15,-7,19781001-20201231, 86.4%,19991116-20201231, 80.1%,20100609-20201231, 79.5%
USC00430277,43.1002,-72.7836,344.4,VT,BALL MOUNTAIN LAKE,,15,-5,19620914-20170830, 79.2%,19900308-20170830, 62.6%,20031203-20170830, 39.0%
USC00431565,44.0167,-72.2833,348.1,VT,CORINTH,,15,-5,19480501-20201231, 91.7%,19840831-20201231, 94.1%,20021031-20201231, 93.2%
USC00433914,44.9339,-73.0496,53.3,VT,HIGHGATE FALLS,,15,-5,19480501-20201231, 87.5%,19840831-20201231, 85.4%,20021031-20201231, 81.9%
USC00434749,43.3923,-72.6791,295.7,VT,LUDLOW # 2,,15,-5,19731024-20110801, 91.6%,19920911-20110801, 88.5%,20020220-20110801, 90.4%
USC00435366,44.5618,-72.6027,189.0,VT,MORRISVILLE,,15,-5,19480501-20170710, 83.2%,19821205-20170710, 79.9%,20000323-20170710, 78.7%
USC00435733,44.1647,-72.6567,204.2,VT,NORTHFIELD,,15,-5,19480501-20170417, 57.5%,19821024-20170417, 56.5%,20000120-20170417, 84.6%
USC00435768,43.6027,-72.3621,173.7,VT,NORTH HARTLAND LAKE,,15,-5,19610706-20201231, 89.9%,19910404-20201231, 84.4%,20060216-20201231, 95.5%
USC00436500,42.7917,-73.2228,338.3,VT,POWNAL 1 NE,,15,-5,20091110-20130602, 84.6%,20110822-20130602, 70.3%,20120712-20130602, 61.1%
USC00437054,44.4200,-72.0194,213.4,VT,SAINT JOHNSBURY,,15,-5,19480501-20200115, 88.4%,19840308-20200115, 86.6%,20020210-20200115, 87.3%
USC00438160,43.0908,-73.1244,274.3,VT,SUNDERLAND 2,,15,-5,19900102-20130803, 81.7%,20011018-20130803, 70.7%,20070910-20130803, 68.1%
USC00440166,37.1122,-79.2751,161.2,VA,ALTAVISTA,,15,-5,19500819-20210104, 93.5%,19851027-20210104, 89.6%,20030601-20210104, 89.4%
USC00440561,37.3788,-79.5588,374.3,VA,BEDFORD 4 NW,,15,-5,19960312-20180301, 91.7%,20070307-20180301, 91.2%,20120902-20180301, 95.9%
USC00440766,37.0833,-80.4000,579.1,VA,BLACKSBURG 3 SE,,15,-5,20030407-20201201, 85.6%,20120203-20201201, 95.1%,20160703-20201201, 90.5%
USC00440993,37.7091,-78.2885,68.6,VA,BREMO BLUFF,,15,-5,19860801-20120904, 81.9%,19990818-20120904, 87.2%,20060225-20120904, 87.5%
USC00441322,37.0375,-77.9462,100.6,VA,FORT PICKETT,,15,-5,19740701-20190904, 68.9%,19970131-20190904, 58.7%,20080518-20190904, 35.5%
USC00441614,36.8667,-79.3167,259.1,VA,CHATHAM 4 N,,15,-5,19610105-20210102, 79.2%,19910104-20210102, 76.7%,20060103-20210102, 70.3%
USC00443272,36.6545,-80.9173,713.5,VA,GALAX WATER PLANT,,15,-5,19580201-20210104, 80.8%,19890719-20210104, 85.5%,20050412-20210104, 94.1%
USC00443310,37.9458,-79.9542,539.5,VA,GATHRIGHT DAM,,15,-5,19800501-20200901, 90.3%,20000701-20200901, 88.1%,20100801-20200901, 94.6%
USC00444414,36.6002,-78.3011,76.2,VA,JOHN H KERR DAM,,15,-5,19511201-20210202, 84.3%,19860703-20210202, 85.2%,20031018-20210202, 82.0%
USC00445595,38.3064,-79.7198,737.9,VA,MILL GAP,,15,-5,19760901-20210101, 73.5%,19981101-20210101, 55.8%,20091201-20210101, 52.6%
USC00446475,37.5844,-75.8217,9.1,VA,PAINTER 2 W,,15,-5,19590201-20190501, 73.1%,19890317-20190501, 60.3%,20040408-20190501, 69.0%
USC00446712,38.2323,-78.1202,158.5,VA,PIEDMONT RESEARCH STA,,15,-5,19710501-20201116, 84.2%,19960207-20201116, 76.2%,20080627-20201116, 86.9%
USC00446955,37.0558,-80.7842,634.0,VA,PULASKI 2 E,,15,-5,19521212-20210101, 88.5%,19861222-20210101, 87.1%,20031227-20210101, 91.6%
USC00447338,36.9769,-79.8961,400.8,VA,ROCKY MOUNT,,15,-5,19691009-20210103, 74.5%,19950523-20210103, 72.6%,20080313-20210103, 85.1%
USC00448022,37.2787,-80.6888,511.5,VA,PEARISBURG 4 SSE,,15,-5,19931203-20190501, 87.0%,20060817-20190501, 93.8%,20121223-20190501, 93.5%
USC00448046,39.0858,-78.4441,289.6,VA,STAR TANNERY,,15,-5,19480501-20120105, 85.3%,19800303-20120105, 76.6%,19960203-20120105, 66.9%
USC00448084,38.9764,-77.4869,87.8,VA,WFO STERLING,,15,-5,20031109-20040520, 54.1%,20040213-20040520, 50.0%,20040401-20040520, 88.0%
USC00448085,38.9725,-77.4877,87.5,VA,STERLING FPR-D HPD TEST SITE WITH OIL,,15,-5,20200213-20210302,100.0%,20200822-20210302, 99.5%,20201126-20210302, 99.0%
USC00448086,38.9725,-77.4877,87.5,VA,STERLING FPR-D HPD TEST SITE WITHOUT OIL,,15,-5,20200213-20210302, 99.5%,20200822-20210302, 98.4%,20201126-20210302, 99.0%
USC00448087,38.9725,-77.4877,87.5,VA,STERLING FPR-E HPD TEST SITE WITH OIL,,15,-5,20200213-20210302, 99.7%,20200822-20210302, 99.0%,20201126-20210302, 99.0%
USC00448088,38.9725,-77.4877,87.5,VA,STERLING FPR-E HPD TEST SITE WITHOUT OIL,,15,-5,20200213-20210302, 93.0%,20200822-20210302, 85.5%,20201126-20210302, 71.1%
USC00448547,36.7000,-81.4333,942.1,VA,TROUT DALE,,15,-5,19480801-20130715, 90.1%,19810122-20130715, 87.4%,19970419-20130715, 89.7%
USC00448800,36.9839,-77.0078,34.4,VA,WAKEFIELD 1 NW,,15,-5,19850601-20210216, 76.6%,20030410-20210216, 78.6%,20120314-20210216, 62.3%
USC00449151,37.3017,-76.7039,21.3,VA,WILLIAMSBURG 2 N,,15,-5,19480801-20151001, 87.5%,19820302-20151001, 88.3%,19981216-20151001, 93.8%
USC00449169,36.9135,-80.5075,856.5,VA,WILLIS,,15,-5,19931001-20180601, 80.8%,20060130-20180601, 96.7%,20120331-20180601, 97.0%
USC00449215,36.9725,-82.5579,781.5,VA,WISE 1SE,,15,-5,19551112-20210202, 85.1%,19880623-20210202, 90.6%,20041013-20210202, 94.1%
USC00449272,36.7736,-80.2623,385.0,VA,WOOLWINE 1 SE,,15,-5,19510601-20210101, 85.5%,19860317-20210101, 81.8%,20030809-20210101, 78.0%
USC00449301,36.9667,-81.1000,732.1,VA,WYTHEVILLE,,15,-5,19480801-20130715, 88.5%,19810122-20130715, 81.9%,19970419-20130715, 69.4%
USC00450729,48.9775,-122.7927,18.3,WA,BLAINE,,15,-8,19480701-20210209, 81.8%,19841020-20210209, 67.1%,20021215-20210209, 48.7%
USC00450986,48.5500,-122.3333,14.9,WA,BURLINGTON 5 N,,15,-8,19480701-20210201, 90.0%,19841016-20210201, 87.7%,20021209-20210201, 84.5%
USC00451160,45.8677,-121.9733,345.6,WA,CARSON FISH HATCHERY,,15,-8,19770823-20210215, 84.0%,19990521-20210215, 89.8%,20100403-20210215, 95.1%
